acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,ang_acc_roll,ang_acc_pitch,ang_acc_yaw,ang_vel_roll,ang_vel_pitch,ang_vel_yaw,x,y,z,roll,pitch,yaw,u1,u2,u3,x1,x2,x3,x4,x5,x6
0.0,0.0,0.004965066909790039,3.7416326999664307,-1.36431884765625,0.21930037438869476,0.0011067837476730347,0.0,0.0,-0.008038435131311417,-0.0035344776697456837,0.0,48.77020263671875,-17.75726890563965,-27.19652557373047,0.1775934249162674,-0.41134124994277954,-19.997072219848633,-0.4445156436853527,-0.31085260251402014,-2.5230744255703605,1.7552967071533203,0.21930037438869476,0.1775934249162674,-0.363576191291213,-0.41134124994277954,0.20252557047642766
0.0,0.0,0.0048607587814331055,3.7416326999664307,-1.36431884765625,0.21932467818260193,0.0011142343282699585,0.0,0.0,-0.008032863959670067,-0.0035362117923796177,0.0,48.78891372680664,-17.764089584350586,-27.19542694091797,0.17577685415744781,-0.40959957242012024,-19.997072219848633,-0.42878563441689066,-0.29441933711084595,-2.518818463619212,1.7556430101394653,0.21932467818260193,0.17577685415744781,-0.36324223447591064,-0.40959957242012024,0.20262493570335208
0.0,0.0,0.004762411117553711,3.7416326999664307,-1.36431884765625,0.2193484902381897,0.0011220574378967285,0.0,0.0,-0.008027253672480583,-0.003537918906658888,0.0,48.80762481689453,-17.770912170410156,-27.19432830810547,0.17396198213100433,-0.4078715145587921,-19.997074127197266,-0.412974213571512,-0.2779574074477423,-2.5146861490116574,1.755994200706482,0.2193484902381897,0.17396198213100433,-0.362906730081886,-0.4078715145587921,0.20272275335155426
0.0,0.0,0.004652142524719238,3.7416326999664307,-1.36431884765625,0.2193717509508133,0.00112876296043396,0.0,0.0,-0.008021609857678413,-0.003539607860147953,0.0,48.82633590698242,-17.777732849121094,-27.19322967529297,0.17214883863925934,-0.4061298370361328,-19.997079849243164,-0.3971366334454206,-0.2614981883189831,-2.5103986593046295,1.7563401460647583,0.2193717509508133,0.17214883863925934,-0.36256970479153094,-0.4061298370361328,0.2028195303864777
0.0,0.0,0.004553794860839844,3.7416326999664307,-1.36431884765625,0.2193945199251175,0.00113658607006073,0.0,0.0,-0.00801592692732811,-0.003541269339621067,0.0,48.84504699707031,-17.78455352783203,-27.19213104248047,0.17033736407756805,-0.40438130497932434,-19.997089385986328,-0.3813682708528866,-0.24508207788867079,-2.506278191622854,1.7566916942596436,0.2193945199251175,0.17033736407756805,-0.3622311319224536,-0.40438130497932434,0.20291473316028713
0.0,0.0,0.004455447196960449,3.7416326999664307,-1.36431884765625,0.2194167971611023,0.0011432915925979614,0.0,0.0,-0.00801021046936512,-0.003542906604707241,0.0,48.8637580871582,-17.7913761138916,-27.19103240966797,0.16852761805057526,-0.40264642238616943,-19.997089385986328,-0.3654434484719368,-0.2286067931613573,-2.502034885539512,1.75704026222229,0.2194167971611023,0.16852761805057526,-0.3618912516161799,-0.40264642238616943,0.2030085484497249
0.0,0.0,0.004351139068603516,3.7416326999664307,-1.36431884765625,0.2194385528564453,0.0011507421731948853,0.0,0.0,-0.008004456758499146,-0.0035445205867290497,0.0,48.882469177246094,-17.79819679260254,-27.18993377685547,0.16671952605247498,-0.4009115695953369,-19.997089385986328,-0.3496836532902493,-0.21222066227009848,-2.497832181822015,1.7573864459991455,0.2194385528564453,0.16671952605247498,-0.36154985041357574,-0.4009115695953369,0.20310102961957455
0.0,0.0,0.0042498111724853516,3.7416326999664307,-1.36431884765625,0.21945980191230774,0.0011585652828216553,0.0,0.0,-0.007998663932085037,-0.003546108491718769,0.0,48.901180267333984,-17.805017471313477,-27.18883514404297,0.16491319239139557,-0.3991698622703552,-19.997095108032227,-0.33400016513294306,-0.19588158448223178,-2.493689577918768,1.757737636566162,0.21945980191230774,0.16491319239139557,-0.36120682158507406,-0.3991698622703552,0.20319201657548547
0.0,0.0,0.0041425228118896484,3.7416326999664307,-1.36431884765625,0.2194805145263672,0.0011652708053588867,0.0,0.0,-0.007992837578058243,-0.0035476735793054104,0.0,48.919891357421875,-17.811840057373047,-27.18773651123047,0.16310858726501465,-0.39742815494537354,-19.997100830078125,-0.31817503934179364,-0.17949033423430893,-2.4894396304661344,1.7580840587615967,0.2194805145263672,0.16310858726501465,-0.3608623785898089,-0.39742815494537354,0.2032816960942
0.0,0.0,0.004041194915771484,3.7416326999664307,-1.36431884765625,0.21950072050094604,0.0011730939149856567,0.0,0.0,-0.007986972108483315,-0.0035492107272148132,0.0,48.938602447509766,-17.818660736083984,-27.18663787841797,0.16130568087100983,-0.39568647742271423,-19.997100830078125,-0.3024833437091675,-0.16317305011907152,-2.485309446037951,1.7584326267242432,0.21950072050094604,0.16130568087100983,-0.36051646806299686,-0.39568647742271423,0.20336977466940878
